category,business_supplier,gold_status,gold_years,main_products,supplier_url,contacts_url
Cosmetics,"HD ,  ",,,Black Soap,https://www.alibaba.com/member/ma1078156835/company_profile.html#top-nav-bar,https://www.alibaba.com/member/ma1078156835/contactinfo.html
Cosmetics,EKO  ,,,"Women's clothing,Dresses,<font><b>Cosmetics</b></font>,Fashion Jewellery,scarf",https://www.alibaba.com/member/kr1041816748/company_profile.html#top-nav-bar,https://www.alibaba.com/member/kr1041816748/contactinfo.html
Cosmetics,AURORA INTERNATIONAL ENTERPRISE LIMITED LIABILITY COMPANY  ,,,"Shea Butter,Argan Oil,African Black Soap,Cocoa Butter,Black Seed Oil",https://www.alibaba.com/member/us1008649087/company_profile.html#top-nav-bar,https://www.alibaba.com/member/us1008649087/contactinfo.html
Cosmetics,DIAMOND INTERNATIONAL LANKA (PRIVATE) LIMITED  ,,,"Sesame Seeds,Cinnamon Oil ( Leaf oil/ Bark Oil ans Citronella Oil),Coir Based Products (Tawashi Coir Brush and Coir Brick-Coco peat block),Fruit (cane and dehydrated Pineapple and papaya),Cinnmon and Spices",https://www.alibaba.com/member/lk100340690/company_profile.html#top-nav-bar,https://www.alibaba.com/member/lk100340690/contactinfo.html
Cosmetics,SHIRLEY CHEMICAL CORP  ,,,<Shirley/Top Shirley/New Shirley> Medicated Cream/Beauty Cream/Medicated Soap,https://www.alibaba.com/member/shirleychemical/company_profile.html#top-nav-bar,https://www.alibaba.com/member/shirleychemical/contactinfo.html
Cosmetics,U-BioMed Inc.  ,,,"Micro needle device,Anti-aging Serum,Hydro gel Mask pack,Hydro gel Eye-patch",https://www.alibaba.com/member/kr1005718741/company_profile.html#top-nav-bar,https://www.alibaba.com/member/kr1005718741/contactinfo.html
Cosmetics,Seouling  ,,,"IOPE,LANEIGE,ARITAUM,TONYMORY,JAYJUN",https://www.alibaba.com/member/kr1087390316/company_profile.html#top-nav-bar,https://www.alibaba.com/member/kr1087390316/contactinfo.html
Cosmetics,"Lannathaihandmade Co.,Ltd  ",,,"Handmade product,Handicrafts,Handbag,Spa product,Thai <font><b>cosmetic</b></font>",https://www.alibaba.com/member/th1018638458/company_profile.html#top-nav-bar,https://www.alibaba.com/member/th1018638458/contactinfo.html
Cosmetics,"FNCT CO., LTD.  ",,,"<font><b>Cosmetics</b></font>,Korean food,Health functional food,Medical Instruments",https://www.alibaba.com/member/kr1016566876/company_profile.html#top-nav-bar,https://www.alibaba.com/member/kr1016566876/contactinfo.html
Cosmetics,"JR , Co., Ltd  ",,,"whitening pack,soap,hightlight balm,body essence,armpit pad",https://www.alibaba.com/member/kr1008498435/company_profile.html#top-nav-bar,https://www.alibaba.com/member/kr1008498435/contactinfo.html
Cosmetics,"Pure Argan ,  ",,,Argan oil,https://www.alibaba.com/member/ma1058815891/company_profile.html#top-nav-bar,https://www.alibaba.com/member/ma1058815891/contactinfo.html
Cosmetics,"D&P CO., LTD  ",,,"<font><b>cosmetic</b></font>,emulsion,toner,cream,Foam cleanser,BB cream,cosmecit product,whitening toner,skin,serum,skin care,moisturizer,anti aging cream,uv cream,sun cream,Whitening product,Anti-aging product,Aqua product-Aqua depth cream,Sun block product,Special line- ...",https://www.alibaba.com/member/kr1007165807/company_profile.html#top-nav-bar,https://www.alibaba.com/member/kr1007165807/contactinfo.html
Cosmetics,"NAEKKO International co.Ltd.,  ",,,"<font><b>cosmetics</b></font>,sun glasses,beauty care,health care,fasion items",https://www.alibaba.com/member/kr111576472/company_profile.html#top-nav-bar,https://www.alibaba.com/member/kr111576472/contactinfo.html
Cosmetics,Beautypieces  ,,,"Clay,Henna,Hair Care,Skin Care,Body Care",https://www.alibaba.com/member/uk1060744497/company_profile.html#top-nav-bar,https://www.alibaba.com/member/uk1060744497/contactinfo.html
Cosmetics,PAULMEDI CORP.  ,,,"Wet tissue,Nano silver tissue,Cleansing tissue,mask pack,Nano silver soap",https://www.alibaba.com/member/kr111688522/company_profile.html#top-nav-bar,https://www.alibaba.com/member/kr111688522/contactinfo.html
Cosmetics,Edom Dead Sea  ,,,"bath salts,hand cream,body care,facial products,black mud",https://www.alibaba.com/member/ca108272367/company_profile.html#top-nav-bar,https://www.alibaba.com/member/ca108272367/contactinfo.html
Cosmetics,Beauty Pioneer  ,,,"skin care,make up,perfume,authentic brands",https://www.alibaba.com/member/fr105862468/company_profile.html#top-nav-bar,https://www.alibaba.com/member/fr105862468/contactinfo.html
Cosmetics,"COREANA , CO LTD  ",,,<font><b>Cosmetics</b></font>,https://www.alibaba.com/member/kr107678568/company_profile.html#top-nav-bar,https://www.alibaba.com/member/kr107678568/contactinfo.html
Cosmetics,"BIO-FD&C CO., LTD.  ",,,"<font><b>cosmetic</b></font>,<font><b>cosmetic</b></font> ingredient,peptide,protein,growth factor",https://www.alibaba.com/member/kr104761755/company_profile.html#top-nav-bar,https://www.alibaba.com/member/kr104761755/contactinfo.html
Cosmetics,"reBom , Co., Ltd  ",,,"<font><b>Cosmetics</b></font>,Facial Mask Pack",https://www.alibaba.com/member/kr1063504083/company_profile.html#top-nav-bar,https://www.alibaba.com/member/kr1063504083/contactinfo.html
Cosmetics,LIFE BOTANICA INC.  ,,,"Detox Complete MultiPack,Detox Complete Day Formula,Detox Complete Night Formula,Cucumber Refining Scrub,Anti-Aging Manufacturer",https://www.alibaba.com/member/us1007374903/company_profile.html#top-nav-bar,https://www.alibaba.com/member/us1007374903/contactinfo.html
Cosmetics,"Mijin ,  ",,,"<font><b>cosmetics</b></font>,face mask,mask sheet pack,mask pack,essence mask pack",https://www.alibaba.com/member/kr1019004618/company_profile.html#top-nav-bar,https://www.alibaba.com/member/kr1019004618/contactinfo.html
Cosmetics, world  ,,,"<font><b>Cosmetics</b></font>, Skin Care, Perfume",https://www.alibaba.com/member/cosmeticsworld/company_profile.html#top-nav-bar,https://www.alibaba.com/member/cosmeticsworld/contactinfo.html
Cosmetics,"SKIN ARIRANG CO., LTD  ",,,"Tonymoly,SKINFOOD,It's skin,Leaders,Missha",https://www.alibaba.com/member/kr1005677354/company_profile.html#top-nav-bar,https://www.alibaba.com/member/kr1005677354/contactinfo.html
Cosmetics,SANCRATIA PRODUCTS  ,,,"cleanser,toner,moisturizer,serum,facial mask",https://www.alibaba.com/member/ca104306582/company_profile.html#top-nav-bar,https://www.alibaba.com/member/ca104306582/contactinfo.html
Cosmetics,RIVER PHARMA SRL  ,,,"NUTRACEUTICALS,COSMECEUTICALS,FOOD SUPPLEMENTS,HYALURONIC ACID FOR ORAL USE,HYALURONIC ACID CAPSULES",https://www.alibaba.com/member/it116011325/company_profile.html#top-nav-bar,https://www.alibaba.com/member/it116011325/contactinfo.html
Cosmetics,bscares  ,,,SKIN CARE,https://www.alibaba.com/member/us1042437615/company_profile.html#top-nav-bar,https://www.alibaba.com/member/us1042437615/contactinfo.html
Cosmetics,JOY&RICH  ,,,"make-up products,<font><b>cosmetics</b></font>,whitening cream,men`s toiletries,anti-aging products",https://www.alibaba.com/member/kr1019209665/company_profile.html#top-nav-bar,https://www.alibaba.com/member/kr1019209665/contactinfo.html
Cosmetics,"La Poupee , Trading Establishment  ",,,"Stageline Professional Makeup, Laukrom Makup, Bubalina bath and body line, Bayonelle, La Colors",https://www.alibaba.com/member/lapoupee/company_profile.html#top-nav-bar,https://www.alibaba.com/member/lapoupee/contactinfo.html
Cosmetics,"CANA Co.,Ltd.  ",,,"Pearl <font><b>Cosmetics</b></font>,Women <font><b>Cosmetics</b></font>,Foundation BB Cream,Anti-aging Cream,Whitening Serum",https://www.alibaba.com/member/kr1010126906/company_profile.html#top-nav-bar,https://www.alibaba.com/member/kr1010126906/contactinfo.html
Cosmetics,"Vera ,  ",,,"<font><b>cosmetic</b></font> pencil,eyeliner,lipliner,<font><b>cosmetic</b></font> pen,eyebrow pencil",https://www.alibaba.com/member/mehmetguden/company_profile.html#top-nav-bar,https://www.alibaba.com/member/mehmetguden/contactinfo.html
Cosmetics,"Lioele , (Malaysia)  ",,,"Korea skincare,<font><b>cosmetics</b></font>,makeup,eyeliner,mask",https://www.alibaba.com/member/my1010394409/company_profile.html#top-nav-bar,https://www.alibaba.com/member/my1010394409/contactinfo.html
Cosmetics,Gemcos Company  ,,,"mascara,eyeliner,lipgloss,eye shadow,blush",https://www.alibaba.com/member/judyhng/company_profile.html#top-nav-bar,https://www.alibaba.com/member/judyhng/contactinfo.html
Cosmetics,Charmei Marketing Corp  ,,,"Professional eye shadow palettes, orra, etude, laneige, rosee, nail stickers, nail stones, eyelashes",https://www.alibaba.com/member/charmei/company_profile.html#top-nav-bar,https://www.alibaba.com/member/charmei/contactinfo.html
Cosmetics,PT. TJE FU KU INTERNATIONAL  ,,,<font><b>Cosmetics</b></font>,https://www.alibaba.com/member/id1311177371ocdw/company_profile.html#top-nav-bar,https://www.alibaba.com/member/id1311177371ocdw/contactinfo.html
Cosmetics,"WM + S , GmbH & Co. KG  ",,,"Seasonal Care Products,Exclusive Anti-Aging Care range,Innovative Eyelash Growth Fluid",https://www.alibaba.com/member/at1316123854nacf/company_profile.html#top-nav-bar,https://www.alibaba.com/member/at1316123854nacf/contactinfo.html
Cosmetics,"RICHCOS CO.,LTD  ",,,"Lipliner & Eyeliner,Eyebrow,Dual shadow,Air-cushion pact,Click lipstick",https://www.alibaba.com/member/kr1308273554xapj/company_profile.html#top-nav-bar,https://www.alibaba.com/member/kr1308273554xapj/contactinfo.html
Cosmetics,"THANKHUN HERB CO.,LTD  ",,,"Herbal,Beauty,Health,<font><b>Cosmetics</b></font>,Care",https://www.alibaba.com/member/th1241608485rkoh/company_profile.html#top-nav-bar,https://www.alibaba.com/member/th1241608485rkoh/contactinfo.html
Cosmetics,Sonimedi Co.  ,,,"Serum,Cream,Ampoule,Skin Care,Shampoo",https://www.alibaba.com/member/kr1257630432nyxo/company_profile.html#top-nav-bar,https://www.alibaba.com/member/kr1257630432nyxo/contactinfo.html
Cosmetics,"S&T KOREA CO., LTD.  ",,,Skin <font><b>Cosmetics</b></font>,https://www.alibaba.com/member/kr1213897254yzdq/company_profile.html#top-nav-bar,https://www.alibaba.com/member/kr1213897254yzdq/contactinfo.html
Cosmetics,"JNG KOREA CO., LTD.  ",,,"<font><b>cosmetics</b></font>,skin care,Make-up",https://www.alibaba.com/member/kr1320810715ingm/company_profile.html#top-nav-bar,https://www.alibaba.com/member/kr1320810715ingm/contactinfo.html
Cosmetics,84 World Limited  ,,,"beauty tools,eye makeup,lip makeup,foundation,highlighter",https://www.alibaba.com/member/uk1330004904wqjm/company_profile.html#top-nav-bar,https://www.alibaba.com/member/uk1330004904wqjm/contactinfo.html
Cosmetics,MODERN FACE COLOR  ,,,"STUDIO FIX,SELECT LOOSE,POWDER BLUSH,LIPGLASS,EYESHADOWS",https://www.alibaba.com/member/us1001858060/company_profile.html#top-nav-bar,https://www.alibaba.com/member/us1001858060/contactinfo.html
Cosmetics,hioctaine activewear  ,,,PERFUME,https://www.alibaba.com/member/za1046474752/company_profile.html#top-nav-bar,https://www.alibaba.com/member/za1046474752/contactinfo.html
Cosmetics,JG International  ,,,"skin care,make-up,<font><b>cosmetics</b></font>,black box,parts",https://www.alibaba.com/member/kr111898003/company_profile.html#top-nav-bar,https://www.alibaba.com/member/kr111898003/contactinfo.html
Cosmetics,"FNCT CO., LTD.  ",,,"<font><b>Cosmetics</b></font>,Korean food,Health functional food,Medical Instruments",https://www.alibaba.com/member/kr1016566876/company_profile.html#top-nav-bar,https://www.alibaba.com/member/kr1016566876/contactinfo.html
Cosmetics,SOURCE OF BEAUTY  ,,,"Health & Beauty Product,<font><b>Cosmetic</b></font>",https://www.alibaba.com/member/sourceofbeauty/company_profile.html#top-nav-bar,https://www.alibaba.com/member/sourceofbeauty/contactinfo.html
Cosmetics,mac makeup trading co.  ,,,"mac <font><b>cosmetics</b></font>,mac makeup,mac eyeshadow,mac blush,mac foundation",https://www.alibaba.com/member/ali900033875/company_profile.html#top-nav-bar,https://www.alibaba.com/member/ali900033875/contactinfo.html
Cosmetics,"Ye Dam Beauty and , Trading  ",,,"Skin Care,<font><b>Cosmetics</b></font>",https://www.alibaba.com/member/ph1060175206/company_profile.html#top-nav-bar,https://www.alibaba.com/member/ph1060175206/contactinfo.html
Cosmetics,JS GLOBAL  ,,,"WONJIN EFFECT 3 Step Water Bomb Mask,WONJIN EFFECT Lightening Tone-up Mask,WONJIN EFFECT 3 Step Withbee Honey Bomb Mask,RIRE Black Head Brush Cleanser,RIRE All Kill Black head Remover Stick",https://www.alibaba.com/member/kr1286799810vllq/company_profile.html#top-nav-bar,https://www.alibaba.com/member/kr1286799810vllq/contactinfo.html
Cosmetics,"Vegan & Organic , Retails Service  ",,,"vegan,organic,mineral,<font><b>cosmetic</b></font>",https://www.alibaba.com/member/tigermobile/company_profile.html#top-nav-bar,https://www.alibaba.com/member/tigermobile/contactinfo.html
Cosmetics,CLIONE  ,"Gold Supplier
                            ",1,"ADHESIVE,GLUE,EYELASH,EYELASH EXTENSION,REMOVER",https://kr1329165076zmpd.trustpass.alibaba.com/company_profile.html#top-nav-bar,https://kr1329165076zmpd.trustpass.alibaba.com/contactinfo.html
Cosmetics,MNM Commerce Group  ,,,"Used Clothing,Used Shoes,Used Books",https://www.alibaba.com/member/us1017138764/company_profile.html#top-nav-bar,https://www.alibaba.com/member/us1017138764/contactinfo.html
Cosmetics,HM International  ,,,"Beauty,Motors,Living,Health",https://www.alibaba.com/member/kr1004577211/company_profile.html#top-nav-bar,https://www.alibaba.com/member/kr1004577211/contactinfo.html
Cosmetics,JB Marketing Group  ,,,"Mineral Make-up,Private Label,Organic Skin Care,make-up brushes,make-cases",https://www.alibaba.com/member/us109523924/company_profile.html#top-nav-bar,https://www.alibaba.com/member/us109523924/contactinfo.html
Cosmetics,Asian Beauty Shoppe  ,,,makeup,https://www.alibaba.com/member/ph1019814625/company_profile.html#top-nav-bar,https://www.alibaba.com/member/ph1019814625/contactinfo.html
Cosmetics,Godlove-maccosmetic co.ltd  ,,,"<font><b>cosmetic</b></font>,makeup,eye shadow",https://www.alibaba.com/member/hk1002923505/company_profile.html#top-nav-bar,https://www.alibaba.com/member/hk1002923505/contactinfo.html
Cosmetics,HERBISLAND AGRICULTURAL ASSOCIATION CORPORATION  ,,,"tea,aroma diffuser,<font><b>cosmetic</b></font>,herbal heating body pack,herb spice",https://www.alibaba.com/member/kr1280487324gpiv/company_profile.html#top-nav-bar,https://www.alibaba.com/member/kr1280487324gpiv/contactinfo.html
Cosmetics,Daehyun Tech. Inc.  ,,,"color <font><b>Cosmetic</b></font>,Soap,Mask Pack,Bath,Skin Care",https://www.alibaba.com/member/mkkr2000/company_profile.html#top-nav-bar,https://www.alibaba.com/member/mkkr2000/contactinfo.html
Cosmetics,"hindustan herbal ,  ",,,"Apricot Scrub,Cleanser,Face Packs,Face Wash,Facial Kits,Gold Kit,Scrub,Shampoos,Sun Block Cream,<font><b>Cosmetics</b></font>,Gold Scrub,Fruit Pack,Gold Scrub,Acne Cream,Anti Blemish Cream,Brightening Cream,Foot Scrub,Gold Kit,Hair Gel,Whitening Cream",https://www.alibaba.com/member/facewashfruitwater/company_profile.html#top-nav-bar,https://www.alibaba.com/member/facewashfruitwater/contactinfo.html
Cosmetics,"NOKSIBCHO ,  ",,,"Health supplement,Health drinks,<font><b>Cosmetics</b></font>,Skin Care,OEM/ODM",https://www.alibaba.com/member/kr1001655006/company_profile.html#top-nav-bar,https://www.alibaba.com/member/kr1001655006/contactinfo.html
Cosmetics,"Beautydom Commodity Co., Ltd.  ",,,"Eyeshadow palette,Eye Shadow,Blush,Highlighter,Lipstick",https://www.alibaba.com/member/bonejiang/company_profile.html#top-nav-bar,https://www.alibaba.com/member/bonejiang/contactinfo.html
Cosmetics,"DRUGSTORE PRODUCTS, INC.  ",,,"Organix,Cetaphil,USA MADE,Aveeno,Aussie",https://www.alibaba.com/member/us901367298/company_profile.html#top-nav-bar,https://www.alibaba.com/member/us901367298/contactinfo.html
Cosmetics, Eyeshadow Trade Company  ,,,"makeup brushes,<font><b>cosmetics</b></font>",https://www.alibaba.com/member/au115847020/company_profile.html#top-nav-bar,https://www.alibaba.com/member/au115847020/contactinfo.html
Cosmetics,"INTIMATE BEAUTY , PVT LTD  ",,,"INTIMATE BEAUTY CREAM,INTIMATE BEAUTY SECRET CREAM,INTIMATE BEAUTY TURMERIC & LEMON SOAP",https://www.alibaba.com/member/in1023865450/company_profile.html#top-nav-bar,https://www.alibaba.com/member/in1023865450/contactinfo.html
